Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7CZyCXKG6d5ALeq41sLzbw,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Hollywood's Bleeding","Post Malone,Ozzy Osbourne,Travis Scott",2019-09-06,229573,72,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:42:58Z,"dfw rap,melodic rap,pop,rap,album rock,alternative metal,birmingham metal,classic rock,glam metal,hard rock,metal,rock,slap house","Republic Records",0.498,0.8,1,-2.665,0,0.0503,0.0903,0,0.147,0.272,139.918,4
4lUmnwRybYH7mMzf16xB0y,"Hats Off (feat. Travis Scott)","The Voice of the Heroes","Lil Baby,Lil Durk,Travis Scott",2021-06-04,257428,60,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:01Z,"atl hip hop,atl trap,rap,trap,chicago drill,chicago rap,drill,hip hop,pop rap,slap house","Quality Control Music/Alamo Records/Motown Records",0.596,0.65,9,-5.167,1,0.337,0.138,0,0.14,0.188,133.997,4
4B8vU5oDXVxO5OkLAI4aLx,"out for the night - part 2","i am > i was (Deluxe)","21 Savage",2018-12-24,235232,59,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:05Z,"atl hip hop,hip hop,rap","Slaughter Gang, LLC/Epic Records",0.593,0.632,6,-5.381,0,0.541,0.0133,0,0.64,0.0789,173.369,4
0Zm7NKJgoKY6ZWwtoEUILK,"Praise God","Donda","Kanye West",2021-08-29,226652,1,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:11Z,"chicago rap,hip hop,rap","Rock The World/IDJ/Kanye LP7",0.798,0.545,1,-6.466,1,0.168,0.00904,0.0000948,0.258,0.212,118.029,4
25r6MZ4Gtd76l43qnZI1DG,"Flocky Flocky (feat. Travis Scott)","Life of a DON","Don Toliver,Travis Scott",2021-10-08,183513,61,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:16Z,"rap,slap house","Cactus Jack / Atlantic",0.8,0.541,10,-5.05,0,0.0375,0.0252,0,0.146,0.194,135.99,4
4qS2KPWvsQzLvRa9oCHw41,"You (feat. Travis Scott)","Life of a DON","Don Toliver,Travis Scott",2021-10-08,213637,71,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:19Z,"rap,slap house","Cactus Jack / Atlantic",0.782,0.528,1,-6.035,0,0.0532,0.409,0.0000789,0.0999,0.389,117.977,4
4KDNRh9Oor80z3XIxdWlui,"Bubbly (with Drake & Travis Scott)","Punk","Young Thug,Drake,Travis Scott",2021-10-15,165066,64,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:23Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,canadian hip hop,canadian pop,pop rap,slap house","300 Entertainment/Atl",0.91,0.585,11,-7.572,0,0.257,0.0536,0,0.127,0.599,129.011,4
7uZqvqXzzYMKrexKxdcGmd,"Diamonds Dancing (feat. Travis Scott)","Slime Language 2","Young Stoner Life,Young Thug,Gunna,Travis Scott",2021-04-16,242600,57,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:30Z,"pop rap,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,slap house","300 Entertainment",0.851,0.703,4,-7.351,0,0.303,0.00949,0.0000257,0.0895,0.596,74.017,4
3GdWfmQBiiJrDUvSZS1bGv,"Never Sleep (with Lil Baby feat. Travis Scott)","Never Sleep","NAV,Lil Baby,Travis Scott",2022-07-29,185785,57,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:43:57Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,atl hip hop,atl trap,slap house","XO Records / Republic Records",0.819,0.651,1,-5.829,1,0.169,0.00639,0,0.122,0.501,139.957,4
2KLwPaRDOB87XOYAT2fgxh,"Pussy & Millions (feat. Travis Scott)","Her Loss","Drake,21 Savage,Travis Scott",2022-11-04,242026,69,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:01Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,slap house","OVO / Republic Records",0.747,0.618,4,-6.685,0,0.111,0.061,0,0.377,0.377,122.09,4
65E71Jnf18oUueqyDeY1qE,"Lock On Me (with Travis Scott & Future)","HEROES & VILLAINS","Metro Boomin,Travis Scott,Future",2022-12-02,174706,34,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:07Z,"rap,slap house,atl hip hop,hip hop,southern hip hop,trap","Republic Records",0.516,0.482,10,-8.408,1,0.39,0.483,0.0000276,0.109,0.156,94.027,4
3AhTANwPh05IairsIXltRi,"Know You Miss Me","Chase Ben$ the Album","Chasinbens",2020-03-20,324000,0,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:15Z,"","Koshikawa",0.709,0.377,0,-11.427,0,0.145,0.467,0.000013,0.11,0.332,108.014,4
0xaFw2zDYf1rIJWl2dXiSF,"Open Arms (feat. Travis Scott)","SOS","SZA,Travis Scott",2022-12-09,239613,75,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:19Z,"pop,r&b,rap,slap house","Top Dawg Entertainment/RCA Records",0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,4
0r75DNlHu4recmKUdZeMfG,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)","BUSINESS IS BUSINESS","Young Thug,Yak Gotti,Travis Scott,21 Savage",2023-06-23,226413,52,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:24Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,slap house","300 Entertainment/Atl",0.766,0.699,4,-7.214,0,0.299,0.00296,0,0.29,0.36,144.974,4
4Zsi5pyvmZBxvRg0KeDFMC,"Abracadabra (feat. Travis Scott)","BUSINESS IS BUSINESS","Young Thug,Travis Scott",2023-06-23,247733,52,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:27Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,slap house","300 Entertainment/Atl",0.65,0.565,8,-6.597,0,0.225,0.0342,0,0.111,0.377,163.281,4
04CXnx5jbmTSXhItqc13fs,"DELRESTO (ECHOES)","DELRESTO (ECHOES)","Beyoncé,Travis Scott",2023-07-26,274137,41,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:44:34Z,"pop,r&b,rap,slap house","Parkwood Entertainment/Columbia",0.7,0.607,2,-6.303,0,0.043,0.469,0,0.328,0.525,116.036,4
4UPast94q89QwWXCso3fYi,"Drugs You Should Try It","Drugs You Should Try It","Travis S.",2019-04-01,209266,0,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:45:37Z,"","Travis S.",0.58,0.504,1,-9.8,0,0.0495,0.585,0.00185,0.12,0.058,139.823,4
7ra0tk3EWo7ZsBPxFIucfS,"Travis Scott - Hell of a night ","COMX EL ULTIMX DIA","",,194095,0,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:51:13Z,"","undefined",,,,,,,,,,,,
,"undefined","undefined","undefined",,,,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:51:22Z,"","undefined",,,,,,,,,,,,
5wLViY4kJzvbawt8Ag5UO1,"Drugs You Should Try It -Travis Scott","MamonCast","",,209235,0,9gawsqi088oaqvjoj72n0mhab,2023-10-01T00:51:30Z,"","undefined",,,,,,,,,,,,
2Gk6fi0dqt91NKvlzGsmm7,"SAY MY GRACE (feat. Travis Scott)","SET IT OFF","Offset,Travis Scott",2023-10-13,173253,70,9gawsqi088oaqvjoj72n0mhab,2023-10-13T18:19:59Z,"atl hip hop,hip hop,pop rap,rap,trap,slap house","Motown Records",0.772,0.631,10,-5.082,1,0.0431,0.0648,0,0.129,0.433,121.854,4
4CljUDO1I5hpKjwSNK6RWY,"Water - Remix","Water (Remix)","Tyla,Travis Scott",2023-11-17,200255,57,9gawsqi088oaqvjoj72n0mhab,2023-11-21T03:42:41Z,"rap,slap house","FAX Records/Epic",0.739,0.749,6,-3.318,1,0.0746,0.12,0,0.149,0.505,117.03,4
4YhJ3a6kBPGJWX4Ek77sDd,"TOP FLOOR (feat. Travis Scott)","WUNNA","Gunna,Travis Scott",2020-05-22,169906,61,9gawsqi088oaqvjoj72n0mhab,2023-11-21T05:34:45Z,"atl hip hop,melodic rap,rap,trap,slap house","300 Entertainment",0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,4
4GiOyCsDJwIVt3aphpJcve,"Animal (feat. Travis Scott, B.o.B., T.I.)","Hustle Gang Presents: G.D.O.D. (Get Dough Or Die)","Hustle Gang",2013-08-29,254040,21,9gawsqi088oaqvjoj72n0mhab,2023-12-12T00:25:47Z,"atl hip hop,dirty south rap,trap","HGGH",0.527,0.71,2,-6.679,1,0.164,0.0343,0,0.369,0.114,94.46,4
5gkFeGjfH66fHvxBHeee1q,"Drugs You Should Try It","Drugs You Should Try It","Princ£ Aureliu$",2018-05-29,165590,0,9gawsqi088oaqvjoj72n0mhab,2023-12-12T00:26:10Z,"","790593 Records DK",0.358,0.479,1,-8.626,0,0.0427,0.806,0.00305,0.237,0.0395,140.052,4
3aKFvPdxKcj2eYPCh5blWt,"2 F*cks (feat. T.I., Chip, B.o.B., Travis Scott, Trae Tha Truth, Young Dro)","Hustle Gang Presents: G.D.O.D. (Get Dough Or Die)","Hustle Gang",2013-08-29,315271,20,9gawsqi088oaqvjoj72n0mhab,2023-12-12T00:26:58Z,"atl hip hop,dirty south rap,trap","HGGH",0.886,0.638,1,-4.459,1,0.324,0.197,0,0.352,0.696,125.036,4
3F8skqtsHKk9ZVKGZB6UhO,"swang travis","wish","",,263183,0,9gawsqi088oaqvjoj72n0mhab,2023-12-12T00:28:13Z,"","undefined",,,,,,,,,,,,
338sXYmCu2JepQKm7LViVi,"The Prayer","The Prayer","Travis $",2019-02-14,202310,0,9gawsqi088oaqvjoj72n0mhab,2023-12-12T00:28:59Z,"","Travis $",0.514,0.448,7,-8.682,1,0.0679,0.136,0.0103,0.147,0.13,101.006,4
,"undefined","undefined","undefined",,,,9gawsqi088oaqvjoj72n0mhab,2023-12-29T22:46:15Z,"","undefined",,,,,,,,,,,,
2Adxpr1j5lSihOCsmIfflJ,"GET OFF ME (with Travis Scott)","INSANO","Kid Cudi,Travis Scott",2024-01-12,215240,58,9gawsqi088oaqvjoj72n0mhab,2024-01-12T23:00:59Z,"hip hop,ohio hip hop,pop rap,rap,slap house","Republic Records",0.78,0.407,5,-8.026,1,0.0473,0.0151,0,0.156,0.0558,121.937,4
11BbPUv7NlzlcbY7AmHHKy,"AT THE PARTY (feat. Pharrell Williams & Travis Scott)","AT THE PARTY","Kid Cudi,Pharrell Williams,Travis Scott",2023-11-03,238026,56,9gawsqi088oaqvjoj72n0mhab,2024-01-12T23:01:28Z,"hip hop,ohio hip hop,pop rap,rap,dance pop,pop,slap house","Republic Records",0.867,0.675,6,-6.982,0,0.098,0.103,0.0189,0.105,0.578,103.021,4
2yUzr8Sr6ldG8vmHhZwTnz,"née-nah","american dream","21 Savage,Travis Scott,Metro Boomin",2024-01-12,220584,72,9gawsqi088oaqvjoj72n0mhab,2024-01-12T23:58:29Z,"atl hip hop,hip hop,rap,slap house","Slaughter Gang, LLC/Epic Records",0.681,0.758,1,-6.524,1,0.188,0.00465,0,0.555,0.331,165.409,4
4cRR0gVpcJgWoGOGdNTz1e,"KRZY TRAIN","MANSION MUSIK","Trippie Redd,Travis Scott",2023-01-20,230136,48,9gawsqi088oaqvjoj72n0mhab,2024-04-05T04:58:45Z,"melodic rap,rap,trap,slap house","1400 Entertainment, Inc. / 10K Projects",0.669,0.409,9,-16.288,1,0.0849,0.00508,0,0.0994,0.3,170.058,4
6TQwgRWmnovDECDrHVOxlY,"Days Before Rodeo: The Prayer","DAYS BEFORE RODEO","Travis Scott",2014-08-18,200412,63,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.446,0.568,7,-5.126,1,0.087,0.109,0.000448,0.134,0.144,83.476,4
0uFz9q2SvuKyWB6Ur1YCfI,"Mamacita (feat. Rich Homie Quan & Young Thug)","DAYS BEFORE RODEO","Travis Scott,Rich Homie Quan,Young Thug",2014-08-18,272772,67,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house,atl hip hop,southern hip hop,trap,atl trap,gangster rap,hip hop,melodic rap","Cactus Jack/Epic",0.802,0.863,11,-3.099,1,0.0746,0.0108,0,0.144,0.237,115.035,4
7zCVvmyZj2FPCHZ1nVdB3p,"Quintana Pt. 2","DAYS BEFORE RODEO","Travis Scott",2014-08-18,186206,63,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.397,0.602,9,-4.889,1,0.0271,0.161,0.00277,0.133,0.0757,116.066,4
4b7vk8SRcYgnxpk0JOIS7r,"Drugs You Should Try It","DAYS BEFORE RODEO","Travis Scott",2014-08-18,208487,74,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.593,0.559,1,-8.104,0,0.0571,0.525,0.00133,0.121,0.0729,139.982,4
1qXQmENykriAHunVaZc6FW,"Don't Play (feat. The 1975 & Big Sean)","DAYS BEFORE RODEO","Travis Scott,The 1975,Big Sean",2014-08-18,285480,63,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house,modern alternative rock,modern rock,pop,pov: indie,rock,detroit hip hop,hip hop,pop rap,r&b,southern hip hop,trap","Cactus Jack/Epic",0.657,0.739,0,-4.699,1,0.0353,0.000641,0,0.15,0.111,128.021,4
5s6ToF2Jl5GGuBh3Wj9qnT,"Skyfall (feat. Young Thug)","DAYS BEFORE RODEO","Travis Scott,Young Thug",2014-08-18,314423,63,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,trap","Cactus Jack/Epic",0.618,0.734,11,-6.39,0,0.116,0.104,0,0.28,0.252,98.442,4
6Gj8DibSTKIKn9uu2nEzbp,"Zombies","DAYS BEFORE RODEO","Travis Scott",2014-08-18,254092,59,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.616,0.864,1,-3.71,1,0.0735,0.0743,0,0.117,0.378,135.974,4
1OLABkcTvWfXE2xs5Yb2Ex,"Sloppy Toppy (feat. Migos & Peewee Longway)","DAYS BEFORE RODEO","Travis Scott,Migos,Peewee Longway",2014-08-18,274207,60,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house,atl hip hop,hip hop,pop rap,southern hip hop,trap","Cactus Jack/Epic",0.76,0.675,8,-2.925,1,0.0511,0.131,0,0.347,0.329,125.017,4
0I3MkBTrKeKulwuSSLEJGN,"Basement Freestyle","DAYS BEFORE RODEO","Travis Scott",2014-08-18,244020,58,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.752,0.836,6,-4.152,0,0.0359,0.0623,0,0.0963,0.672,134.008,4
3cM1GiA3OqESGO5zEZATAP,"Backyard","DAYS BEFORE RODEO","Travis Scott",2014-08-18,270441,64,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.645,0.82,2,-2.312,1,0.243,0.203,0,0.435,0.45,139.88,4
2UICNcwQNzeuirpkWIaRuF,"Grey","DAYS BEFORE RODEO","Travis Scott",2014-08-18,219916,58,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.586,0.578,6,-7.988,1,0.275,0.135,0,0.414,0.601,139.509,4
78fsyPMBiIMOXdBnDcBi7z,"BACC (Bonus)","DAYS BEFORE RODEO","Travis Scott",2014-08-18,130681,55,9gawsqi088oaqvjoj72n0mhab,2024-08-23T21:16:00Z,"rap,slap house","Cactus Jack/Epic",0.786,0.851,1,-3.145,1,0.0425,0.116,0,0.106,0.107,121.993,4
